2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-19T17:33:48 Cycle:105353d2-ec22-4dab-bfed-428bd67db69c Created:2023-10-19T17:33:42 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,SA,183,Lock,19,10.5,162,89.5,181,100,0,0,181
1,SA,185,Lockleys,396,35.55,718,64.45,1114,99.29,8,0.71,1122
1,SA,185,Lockleys North,522,41.46,737,58.54,1259,98.98,13,1.02,1272
1,SA,188,Longwood,319,64.19,178,35.81,497,99,5,1,502
1,SA,179,Lower North Adelaide,425,53.06,376,46.94,801,98.77,10,1.23,811
1,SA,180,Loxton,335,15.94,1767,84.06,2102,99.34,14,0.66,2116
1,SA,180,Loxton North,128,16.49,648,83.51,776,99.23,6,0.77,782
1,SA,180,Lucindale,35,13.16,231,86.84,266,99.25,2,0.75,268
1,SA,180,Lyndoch,320,33.9,624,66.1,944,98.95,10,1.05,954
1,SA,180,Lyrup,29,13.18,191,86.82,220,99.55,1,0.45,221
1,SA,188,Macclesfield,359,48.64,379,51.36,738,98.66,10,1.34,748
1,SA,190,Magill,956,50.13,951,49.87,1907,98.96,20,1.04,1927
1,SA,183,Maitland,118,15.82,628,84.18,746,99.2,6,0.8,752
1,SA,183,Mallala,117,16.5,592,83.5,709,99.16,6,0.84,715
1,SA,179,Malvern,636,60.69,412,39.31,1048,99.53,5,0.47,1053
1,SA,180,Mannum,309,20.61,1190,79.39,1499,98.88,17,1.12,1516
1,SA,183,Manoora,36,21.95,128,78.05,164,98.2,3,1.8,167
1,SA,179,Mansfield Park (Adelaide),473,41.67,662,58.33,1135,99.21,9,0.79,1144
1,SA,185,Mansfield Park (Hindmarsh),136,37.99,222,62.01,358,99.17,3,0.83,361
1,SA,190,Marden,467,50.38,460,49.62,927,99.25,7,0.75,934
1,SA,179,Marden ADELAIDE PPVC,1098,38.34,1766,61.66,2864,99.1,26,0.9,2890
1,SA,190,Marden STURT PPVC,4428,35.43,8071,64.57,12499,99.12,111,0.88,12610
1,SA,182,Marion,401,43.3,525,56.7,926,99.14,8,0.86,934
1,SA,183,Marion Bay,38,36.19,67,63.81,105,98.13,2,1.87,107
1,SA,183,Marrabel,26,22.41,90,77.59,116,99.15,1,0.85,117
1,SA,186,Maslin Beach,414,43.86,530,56.14,944,98.85,11,1.15,955
1,SA,187,Mawson Lakes,830,40.85,1202,59.15,2032,98.69,27,1.31,2059
1,SA,187,Mawson Lakes North,810,40.7,1180,59.3,1990,98.91,22,1.09,2012
1,SA,190,Maylands,675,60.76,436,39.24,1111,99.37,7,0.63,1118
1,SA,188,McLaren Flat,384,38.63,610,61.37,994,98.61,14,1.39,1008
1,SA,188,McLaren Vale,699,43.17,920,56.83,1619,99.02,16,0.98,1635
1,SA,188,Meadows,372,36.9,636,63.1,1008,98.63,14,1.37,1022
1,SA,183,Melrose,50,24.27,156,75.73,206,99.52,1,0.48,207
1,SA,182,Melrose Park,1037,56.76,790,43.24,1827,99.02,18,0.98,1845
1,SA,180,Meningie,145,21.39,533,78.61,678,99.12,6,0.88,684
1,SA,188,Middleton,284,48.05,307,51.95,591,98.99,6,1.01,597
1,SA,180,Mil Lel,41,27.7,107,72.3,148,98.67,2,1.33,150
1,SA,188,Milang,215,30.98,479,69.02,694,99.14,6,0.86,700
1,SA,179,Mile End,998,58.43,710,41.57,1708,98.73,22,1.27,1730
1,SA,180,Millicent,305,22.07,1077,77.93,1382,99,14,1,1396
1,SA,180,Millicent South,248,20.89,939,79.11,1187,98.18,22,1.82,1209
1,SA,183,Minlaton,137,18,624,82,761,98.32,13,1.68,774
1,SA,183,Minnipa,12,11.54,92,88.46,104,100,0,0,104
1,SA,182,Mitcham,1064,56,836,44,1900,98.96,20,1.04,1920
1,SA,182,Mitchell Park,429,47.51,474,52.49,903,98.26,16,1.74,919
1,SA,182,Mitchell Park South,699,49.61,710,50.39,1409,98.81,17,1.19,1426
1,SA,180,Moculta,41,25.63,119,74.38,160,98.77,2,1.23,162
1,SA,179,Modbury ADELAIDE PPVC,235,34.66,443,65.34,678,98.83,8,1.17,686
1,SA,187,Modbury Central,319,41.97,441,58.03,760,99.61,3,0.39,763
1,SA,187,Modbury East,271,37.38,454,62.62,725,98.64,10,1.36,735
1,SA,187,Modbury Heights,723,37.1,1226,62.9,1949,99.29,14,0.71,1963
1,SA,187,Modbury MAKIN PPVC,3523,26.16,9944,73.84,13467,99.21,107,0.79,13574
1,SA,187,Modbury North,492,38.29,793,61.71,1285,98.69,17,1.31,1302
1,SA,325,Modbury SPENCE PPVC,148,24.34,460,75.66,608,98.7,8,1.3,616
1,SA,190,Modbury STURT PPVC,1367,30.73,3081,69.27,4448,98.91,49,1.09,4497
1,SA,187,Modbury West,543,39.66,826,60.34,1369,98.77,17,1.23,1386
1,SA,180,Monash,113,18.9,485,81.1,598,99.01,6,0.99,604
1,SA,183,Moonta,366,21.59,1329,78.41,1695,99.47,9,0.53,1704
1,SA,180,Moorak,53,20.54,205,79.46,258,99.61,1,0.39,259
1,SA,180,Moorook,43,15.69,231,84.31,274,99.28,2,0.72,276
1,SA,180,Morgan,65,18.16,293,81.84,358,98.62,5,1.38,363
1,SA,186,Morphett Vale,126,39.13,196,60.87,322,98.77,4,1.23,326
1,SA,186,Morphett Vale Central,300,38.12,487,61.88,787,98.5,12,1.5,799
1,SA,186,Morphett Vale East,360,37.74,594,62.26,954,97.85,21,2.15,975
1,SA,186,Morphett Vale KINGSTON PPVC,5491,26.41,15298,73.59,20789,98.9,232,1.1,21021
1,SA,188,Morphett Vale MAYO PPVC,390,31.58,845,68.42,1235,98.72,16,1.28,1251
1,SA,186,Morphett Vale North,435,32.78,892,67.22,1327,98.37,22,1.63,1349
1,SA,186,Morphett Vale South,220,36.61,381,63.39,601,98.69,8,1.31,609
1,SA,188,Mount Barker,1051,42.09,1446,57.91,2497,99.13,22,0.87,2519
1,SA,188,Mount Barker Central,530,51.01,509,48.99,1039,98.67,14,1.33,1053
1,SA,188,Mount Barker East,558,49.51,569,50.49,1127,98.69,15,1.31,1142
1,SA,188,Mount Barker PPVC,3465,32.71,7127,67.29,10592,99.16,90,0.84,10682
1,SA,188,Mount Barker South,361,53.32,316,46.68,677,98.98,7,1.02,684
1,SA,180,Mount Burr,36,14.94,205,85.06,241,100,0,0,241
1,SA,188,Mount Compass,363,32.67,748,67.33,1111,98.58,16,1.42,1127
1,SA,180,Mount Gambier,478,31.89,1021,68.11,1499,99.01,15,0.99,1514
1,SA,180,Mount Gambier East,266,26.76,728,73.24,994,97.74,23,2.26,1017
1,SA,180,Mount Gambier North,182,27.49,480,72.51,662,98.81,8,1.19,670
1,SA,180,Mount Gambier Park,332,30.94,741,69.06,1073,98.26,19,1.74,1092
1,SA,180,Mount Gambier PPVC,2545,19,10851,81,13396,99.27,99,0.73,13495
1,SA,180,Mount Gambier West,398,28.49,999,71.51,1397,98.8,17,1.2,1414
1,SA,180,Mount Pleasant,219,28.37,553,71.63,772,98.97,8,1.03,780
1,SA,188,Mount Torrens,133,30.09,309,69.91,442,99.1,4,0.9,446
1,SA,180,Mundulla,42,11.11,336,88.89,378,98.69,5,1.31,383
1,SA,325,Munno Para,209,25.52,610,74.48,819,98.79,10,1.21,829
1,SA,325,Munno Para PPVC,2051,21.21,7617,78.79,9668,99.21,77,0.79,9745
1,SA,325,Munno Para West,674,34.53,1278,65.47,1952,98.84,23,1.16,1975
1,SA,180,Murray Bridge,221,25.58,643,74.42,864,98.41,14,1.59,878
1,SA,180,Murray Bridge East,157,21.51,573,78.49,730,98.38,12,1.62,742
1,SA,180,Murray Bridge PPVC,1354,17.04,6594,82.96,7948,99.35,52,0.65,8000
1,SA,180,Murray Bridge South,403,26.41,1123,73.59,1526,98.77,19,1.23,1545
1,SA,180,Murray Bridge West,276,24.15,867,75.85,1143,98.36,19,1.64,1162
1,SA,188,Mylor,274,62.56,164,37.44,438,99.55,2,0.45,440
1,SA,180,Mypolonga,68,24.91,205,75.09,273,100,0,0,273
1,SA,188,Myponga,196,37.26,330,62.74,526,98.32,9,1.68,535
1,SA,190,Myrtle Bank,511,54.25,431,45.75,942,99.16,8,0.84,950
1,SA,179,Myrtle Bank ADELAIDE PPVC,1360,44.77,1678,55.23,3038,99.15,26,0.85,3064
1,SA,182,Myrtle Bank BOOTHBY PPVC,516,44.06,655,55.94,1171,99.24,9,0.76,1180
1,SA,190,Myrtle Bank STURT PPVC,2763,42.51,3737,57.49,6500,99.37,41,0.63,6541
1,SA,179,Nailsworth,720,51.25,685,48.75,1405,98.94,15,1.06,1420
1,SA,188,Nairne,804,47.89,875,52.11,1679,98.71,22,1.29,1701
1,SA,180,Nangwarry,56,20.22,221,79.78,277,99.64,1,0.36,278
1,SA,183,Napperby,81,20.98,305,79.02,386,98.97,4,1.03,390
1,SA,180,Naracoorte,214,22.15,752,77.85,966,99.28,7,0.72,973
1,SA,180,Naracoorte PPVC,485,15.79,2586,84.21,3071,99.29,22,0.71,3093
1,SA,180,Naracoorte South,116,22.66,396,77.34,512,99.22,4,0.78,516
1,SA,182,Netherby,198,53.08,175,46.92,373,98.68,5,1.32,378
1,SA,190,Newton,472,35.73,849,64.27,1321,98.88,15,1.12,1336
1,SA,180,Nildottie,18,15.93,95,84.07,113,99.12,1,0.88,114
1,SA,186,Noarlunga Downs,301,34.6,569,65.4,870,98.31,15,1.69,885
1,SA,179,North Adelaide,1064,55.56,851,44.44,1915,99.17,16,0.83,1931
1,SA,185,North Haven,492,35.83,881,64.17,1373,98.64,19,1.36,1392
1,SA,183,North Shields,109,24.55,335,75.45,444,99.33,3,0.67,447
1,SA,179,Northfield,614,43.73,790,56.27,1404,98.46,22,1.54,1426
1,SA,179,Northgate,617,45.37,743,54.63,1360,99.27,10,0.73,1370
1,SA,188,Norton Summit,289,56.45,223,43.55,512,99.03,5,0.97,517
1,SA,190,Norwood,388,55.67,309,44.33,697,99.15,6,0.85,703
1,SA,190,Norwood West,969,57.3,722,42.7,1691,99.47,9,0.53,1700
1,SA,185,Novar Gardens,512,42.63,689,57.37,1201,98.85,14,1.15,1215
1,SA,180,Nuriootpa,537,31.91,1146,68.09,1683,98.83,20,1.17,1703
1,SA,180,Nuriootpa PPVC,1678,24.8,5089,75.2,6767,99.19,55,0.81,6822
1,SA,186,O'Halloran Hill North,269,46.22,313,53.78,582,99.49,3,0.51,585
1,SA,186,O'Sullivan Beach,344,37.55,572,62.45,916,99.35,6,0.65,922
1,SA,188,Oakbank,513,47.9,558,52.1,1071,99.26,8,0.74,1079
1,SA,190,Oakden,625,46.68,714,53.32,1339,98.38,22,1.62,1361
1,SA,182,Oaklands Park,560,48.65,591,51.35,1151,98.88,13,1.12,1164
1,SA,186,Old Noarlunga,384,38.21,621,61.79,1005,98.34,17,1.66,1022
1,SA,325,One Tree Hill,206,24.49,635,75.51,841,98.94,9,1.06,850
1,SA,183,Orroroo,53,13.28,346,86.72,399,98.76,5,1.24,404
1,SA,179,Other Mobile Team 1,61,63.54,35,36.46,96,98.97,1,1.03,97
1,SA,180,Other Mobile Team 1,9,47.37,10,52.63,19,100,0,0,19
1,SA,183,Other Mobile Team 1,35,22.88,118,77.12,153,98.71,2,1.29,155
1,SA,187,Other Mobile Team 1,13,56.52,10,43.48,23,100,0,0,23
1,SA,180,Other Mobile Team 2,22,41.51,31,58.49,53,98.15,1,1.85,54
1,SA,185,Ottoway,542,38.52,865,61.48,1407,98.32,24,1.68,1431
1,SA,183,Owen,63,17.85,290,82.15,353,98.6,5,1.4,358
1,SA,180,Padthaway,29,17.68,135,82.32,164,98.8,2,1.2,166
1,SA,180,Palmer,59,22.1,208,77.9,267,98.89,3,1.11,270
1,SA,187,Para Hills,295,35.2,543,64.8,838,99.05,8,0.95,846
1,SA,187,Para Hills East,459,34.93,855,65.07,1314,99.24,10,0.76,1324
1,SA,187,Para Hills West,375,32.41,782,67.59,1157,99.06,11,0.94,1168
1,SA,187,Para Vista,664,33.5,1318,66.5,1982,99.15,17,0.85,1999
1,SA,187,Para Vista North,215,37.99,351,62.01,566,99.3,4,0.7,570
1,SA,188,Paracombe,97,29.85,228,70.15,325,99.39,2,0.61,327
1,SA,190,Paradise,502,38.76,793,61.24,1295,98.55,19,1.45,1314
1,SA,187,Parafield Gardens,485,35.82,869,64.18,1354,98.69,18,1.31,1372
1,SA,187,Parafield Gardens Central (Makin),838,37.49,1397,62.51,2235,98.41,36,1.59,2271
1,SA,325,Parafield Gardens Central (Spence),95,40.43,140,59.57,235,97.92,5,2.08,240
1,SA,187,Parafield Gardens North West (Makin),540,30.75,1216,69.25,1756,98.65,24,1.35,1780
1,SA,325,Parafield Gardens North West (Spence),138,28.05,354,71.95,492,98.99,5,1.01,497
1,SA,325,Paralowie,643,31.17,1420,68.83,2063,98.52,31,1.48,2094
1,SA,325,Paralowie South,557,28.22,1417,71.78,1974,98.6,28,1.4,2002
1,SA,325,Paralowie West,482,34.06,933,65.94,1415,98.74,18,1.26,1433
1,SA,180,Paringa,93,20.76,355,79.24,448,99.33,3,0.67,451
1,SA,182,Park Holme,766,48.73,806,51.27,1572,98.81,19,1.19,1591
1,SA,182,Park Holme South,505,52.6,455,47.4,960,98.56,14,1.44,974
1,SA,179,Parkside,994,60.5,649,39.5,1643,99.27,12,0.73,1655
1,SA,188,Parndana,46,22.44,159,77.56,205,97.16,6,2.84,211
1,SA,182,Pasadena,521,46.39,602,53.61,1123,98.94,12,1.06,1135
1,SA,183,Paskeville,17,11.97,125,88.03,142,100,0,0,142
1,SA,180,Peake,12,11.88,89,88.12,101,100,0,0,101
1,SA,188,Penneshaw,117,37.5,195,62.5,312,98.73,4,1.27,316
1,SA,185,Pennington,412,39.92,620,60.08,1032,98.57,15,1.43,1047
1,SA,180,Penola,219,24.5,675,75.5,894,98.68,12,1.32,906
1,SA,183,Peterborough,155,18.5,683,81.5,838,99.17,7,0.83,845
1,SA,186,Pimpala,325,38.6,517,61.4,842,98.14,16,1.86,858
1,SA,180,Pinnaroo,67,19.14,283,80.86,350,98.59,5,1.41,355
1,SA,179,Plympton (Adelaide),701,50.94,675,49.06,1376,98.15,26,1.85,1402
1,SA,185,Plympton (Hindmarsh),407,45.42,489,54.58,896,98.68,12,1.32,908
1,SA,182,Plympton Park,430,51.81,400,48.19,830,98.34,14,1.66,844
1,SA,185,Plympton West,393,42.44,533,57.56,926,99.46,5,0.54,931
1,SA,183,Point Pass,24,19.2,101,80.8,125,99.21,1,0.79,126
1,SA,180,Ponde,32,21.62,116,78.38,148,100,0,0,148
1,SA,183,Poochera,8,10.53,68,89.47,76,98.7,1,1.3,77
1,SA,187,Pooraka,611,36.7,1054,63.3,1665,99.05,16,0.95,1681
1,SA,187,Pooraka MAKIN PPVC,2205,25.52,6436,74.48,8641,98.91,95,1.09,8736
1,SA,187,Pooraka North,241,39.25,373,60.75,614,98.87,7,1.13,621
1,SA,325,Pooraka SPENCE PPVC,808,21.06,3029,78.94,3837,98.79,47,1.21,3884
1,SA,185,Port Adelaide,300,48.47,319,51.53,619,98.72,8,1.28,627
1,SA,179,Port Adelaide ADELAIDE PPVC,550,38.46,880,61.54,1430,99.03,14,0.97,1444
1,SA,185,Port Adelaide HINDMARSH PPVC,3105,35.49,5643,64.51,8748,98.99,89,1.01,8837
1,SA,183,Port Augusta Central,324,29.94,758,70.06,1082,98.27,19,1.73,1101
1,SA,183,Port Augusta East,185,29.98,432,70.02,617,98.72,8,1.28,625
1,SA,183,Port Augusta PPVC,835,17.5,3937,82.5,4772,99.5,24,0.5,4796
1,SA,183,Port Augusta West,150,25.47,439,74.53,589,99.33,4,0.67,593
1,SA,183,Port Broughton,161,18.61,704,81.39,865,99.08,8,0.92,873
1,SA,183,Port Clinton,53,17.61,248,82.39,301,99.67,1,0.33,302
1,SA,188,Port Elliot,414,48.94,432,51.06,846,98.6,12,1.4,858
1,SA,183,Port Germein,59,25.88,169,74.12,228,98.7,3,1.3,231
1,SA,183,Port Kenny,23,16.2,119,83.8,142,99.3,1,0.7,143
1,SA,183,Port Lincoln,430,31.11,952,68.89,1382,98.64,19,1.36,1401
1,SA,183,Port Lincoln Central,305,27.7,796,72.3,1101,99.46,6,0.54,1107
1,SA,183,Port Lincoln PPVC,1244,18.36,5530,81.64,6774,99.31,47,0.69,6821
1,SA,180,Port MacDonnell,101,18.23,453,81.77,554,99.28,4,0.72,558
1,SA,183,Port Neill,29,20.14,115,79.86,144,99.31,1,0.69,145
1,SA,186,Port Noarlunga,442,49.11,458,50.89,900,98.04,18,1.96,918
1,SA,186,Port Noarlunga South,652,46.44,752,53.56,1404,98.46,22,1.54,1426
1,SA,183,Port Pirie,295,23.16,979,76.84,1274,98.61,18,1.39,1292
1,SA,183,Port Pirie PPVC,928,16.57,4674,83.43,5602,99.38,35,0.62,5637
1,SA,183,Port Victoria,34,13.65,215,86.35,249,100,0,0,249
1,SA,183,Port Vincent,69,17.97,315,82.03,384,99.74,1,0.26,385
1,SA,183,Port Wakefield,80,19.85,323,80.15,403,98.29,7,1.71,410
1,SA,179,Prospect,1310,55.39,1055,44.61,2365,99.2,19,0.8,2384
1,SA,179,Prospect North,822,52.56,742,47.44,1564,98.68,21,1.32,1585
1,SA,179,Prospect South,206,52.02,190,47.98,396,98.75,5,1.25,401
1,SA,179,Prospect West,842,55.18,684,44.82,1526,99.22,12,0.78,1538
1,SA,180,Purnong,13,14.61,76,85.39,89,100,0,0,89
1,SA,185,Queenstown,449,39.25,695,60.75,1144,98.11,22,1.89,1166
1,SA,183,Quorn,110,21.15,410,78.85,520,99.24,4,0.76,524
1,SA,180,Ramco,78,15.51,425,84.49,503,99.6,2,0.4,505
1,SA,183,Redhill,32,26.02,91,73.98,123,98.4,2,1.6,125
1,SA,187,Redwood Park,583,36.88,998,63.12,1581,98.5,24,1.5,1605
1,SA,179,Regency Park,427,40.74,621,59.26,1048,98.4,17,1.6,1065
1,SA,183,Remote Mobile Team 1,402,77.31,118,22.69,520,99.43,3,0.57,523
1,SA,188,Remote Mobile Team 1,6,25,18,75,24,100,0,0,24
1,SA,183,Remote Mobile Team 2,83,47.43,92,52.57,175,100,0,0,175
1,SA,183,Remote Mobile Team 3,150,43.6,194,56.4,344,99.14,3,0.86,347
1,SA,180,Rendelsham,42,23.2,139,76.8,181,99.45,1,0.55,182
1,SA,180,Renmark,280,27.29,746,72.71,1026,98.18,19,1.82,1045
1,SA,180,Renmark North,43,20.19,170,79.81,213,99.53,1,0.47,214
1,SA,180,Renmark PPVC,780,16.13,4057,83.87,4837,99.53,23,0.47,4860
1,SA,180,Renmark West,52,20.31,204,79.69,256,99.22,2,0.78,258
1,SA,179,Renown Park,409,55.72,325,44.28,734,97.87,16,2.13,750
1,SA,186,Reynella,695,36.69,1199,63.31,1894,99.06,18,0.94,1912
1,SA,186,Reynella East,700,38.7,1109,61.3,1809,98.48,28,1.52,1837
1,SA,186,Reynella South,693,37.83,1139,62.17,1832,98.87,21,1.13,1853
1,SA,179,Richmond (Adelaide),393,54.13,333,45.87,726,97.19,21,2.81,747
1,SA,185,Richmond (Hindmarsh),56,42.11,77,57.89,133,98.52,2,1.48,135
1,SA,187,Ridgehaven,580,35.8,1040,64.2,1620,98.9,18,1.1,1638
1,SA,183,Risdon Park East,299,25.43,877,74.57,1176,99.16,10,0.84,1186
1,SA,183,Risdon Park South,139,21.89,496,78.11,635,98.76,8,1.24,643
1,SA,183,Riverton,139,23.36,456,76.64,595,99.66,2,0.34,597
1,SA,180,Robe,183,23.14,608,76.86,791,99,8,1,799
1,SA,183,Robertstown,24,13.41,155,86.59,179,98.9,2,1.1,181
1,SA,190,Rose Park,715,57.48,529,42.52,1244,99.2,10,0.8,1254
1,SA,185,Rosewater,646,43.47,840,56.53,1486,98.41,24,1.59,1510
1,SA,183,Roseworthy,110,21.74,396,78.26,506,99.22,4,0.78,510
1,SA,190,Rostrevor,895,47.89,974,52.11,1869,99.1,17,0.9,1886
1,SA,190,Rostrevor South,630,50.36,621,49.64,1251,99.6,5,0.4,1256
1,SA,183,Roxby Downs,130,22.11,458,77.89,588,99.16,5,0.84,593
1,SA,183,Roxby Downs PPVC,108,14.71,626,85.29,734,98.66,10,1.34,744
1,SA,185,Royal Park,293,34.96,545,65.04,838,98.36,14,1.64,852
1,SA,185,Royal Park South,390,34.33,746,65.67,1136,98.44,18,1.56,1154
1,SA,183,Saddleworth,55,17.97,251,82.03,306,99.67,1,0.33,307
1,SA,325,Salisbury,590,36.53,1025,63.47,1615,98.54,24,1.46,1639
1,SA,325,Salisbury Downs,598,34.05,1158,65.95,1756,98.6,25,1.4,1781
1,SA,325,Salisbury Downs West,223,34.31,427,65.69,650,98.48,10,1.52,660
1,SA,187,Salisbury East,495,32.82,1013,67.18,1508,98.31,26,1.69,1534
1,SA,187,Salisbury East Central,353,31.97,751,68.03,1104,98.31,19,1.69,1123
1,SA,187,Salisbury East Estate,329,31.1,729,68.9,1058,99.34,7,0.66,1065
1,SA,187,Salisbury Heights,410,28.55,1026,71.45,1436,98.63,20,1.37,1456
1,SA,325,Salisbury North,644,31.26,1416,68.74,2060,98.52,31,1.48,2091
1,SA,325,Salisbury Park,400,30.05,931,69.95,1331,98.23,24,1.77,1355
1,SA,180,Sandy Creek,129,26.6,356,73.4,485,98.98,5,1.02,490
1,SA,182,Seacliff,715,53.08,632,46.92,1347,99.41,8,0.59,1355
1,SA,182,Seacliff South,295,54.43,247,45.57,542,98.01,11,1.99,553
1,SA,182,Seacombe Gardens,517,51.04,496,48.96,1013,98.06,20,1.94,1033
1,SA,182,Seacombe Heights,1024,45.35,1234,54.65,2258,98.22,41,1.78,2299
1,SA,186,Seaford Central,613,45.92,722,54.08,1335,98.6,19,1.4,1354
1,SA,186,Seaford Meadows,663,38.21,1072,61.79,1735,98.52,26,1.48,1761
1,SA,186,Seaford Rise,770,37.34,1292,62.66,2062,98.61,29,1.39,2091
1,SA,185,Seaton,679,41.1,973,58.9,1652,98.22,30,1.78,1682
1,SA,185,Seaton Park,707,34.66,1333,65.34,2040,98.69,27,1.31,2067
1,SA,185,Seaton West,125,47.53,138,52.47,263,99.62,1,0.38,264
1,SA,182,Seaview Downs,497,49.6,505,50.4,1002,98.53,15,1.47,1017
1,SA,188,Second Valley,111,42.53,150,57.47,261,99.62,1,0.38,262
1,SA,180,Sedan,30,18.63,131,81.37,161,97.58,4,2.42,165
1,SA,188,Sellicks Beach,346,45.65,412,54.35,758,99.48,4,0.52,762
1,SA,185,Semaphore,637,53.53,553,46.47,1190,98.51,18,1.49,1208
1,SA,185,Semaphore Park,415,43.14,547,56.86,962,98.87,11,1.13,973
1,SA,185,Semaphore Park West,330,38.24,533,61.76,863,98.85,10,1.15,873
1,SA,185,Semaphore South,612,52.53,553,47.47,1165,98.4,19,1.6,1184
1,SA,186,Sheidow Park,736,37.78,1212,62.22,1948,99.24,15,0.76,1963
1,SA,325,Smithfield Plains,840,34.37,1604,65.63,2444,98.35,41,1.65,2485
1,SA,183,Smoky Bay,17,10.12,151,89.88,168,98.25,3,1.75,171
1,SA,183,Snowtown,38,13.97,234,86.03,272,98.91,3,1.09,275
1,SA,183,Solomontown,160,21.11,598,78.89,758,98.57,11,1.43,769
1,SA,182,Somerton Park East,603,46.21,702,53.79,1305,99.09,12,0.91,1317
1,SA,182,South Plympton,570,48.47,606,51.53,1176,98.66,16,1.34,1192
1,SA,182,South Plympton North,235,52.11,216,47.89,451,99.12,4,0.88,455
1,SA,180,Southend,36,18.56,158,81.44,194,98.48,3,1.52,197
1,SA,183,Spalding,43,20.57,166,79.43,209,99.52,1,0.48,210
1,SA,180,Special Hospital Team 1,29,23.97,92,76.03,121,96.03,5,3.97,126
1,SA,182,Special Hospital Team 1,68,57.63,50,42.37,118,98.33,2,1.67,120
1,SA,183,Special Hospital Team 1,14,38.89,22,61.11,36,100,0,0,36
1,SA,185,Special Hospital Team 1,92,54.76,76,45.24,168,100,0,0,168
1,SA,186,Special Hospital Team 1,68,54.4,57,45.6,125,96.15,5,3.85,130
1,SA,325,Special Hospital Team 1,74,43.79,95,56.21,169,99.41,1,0.59,170
1,SA,190,Special Hospital Team 1,55,42.97,73,57.03,128,99.22,1,0.78,129
1,SA,188,Special Hospital Team 1,96,41.56,135,58.44,231,93.15,17,6.85,248
1,SA,179,Special Hospital Team 1,31,48.44,33,51.56,64,95.52,3,4.48,67
1,SA,187,Special Hospital Team 1,75,35.38,137,64.62,212,97.7,5,2.3,217
1,SA,183,Special Hospital Team 2,60,48.78,63,51.22,123,99.19,1,0.81,124
1,SA,180,Special Hospital Team 2,12,25.53,35,74.47,47,97.92,1,2.08,48
1,SA,188,Special Hospital Team 2,32,37.21,54,62.79,86,92.47,7,7.53,93
1,SA,179,Special Hospital Team 2,36,56.25,28,43.75,64,94.12,4,5.88,68
1,SA,182,Special Hospital Team 2,58,59.79,39,40.21,97,96.04,4,3.96,101
1,SA,186,Special Hospital Team 2,69,47.92,75,52.08,144,94.12,9,5.88,153
1,SA,187,Special Hospital Team 2,27,42.19,37,57.81,64,92.75,5,7.25,69
1,SA,325,Special Hospital Team 2,57,45.24,69,54.76,126,96.92,4,3.08,130
1,SA,190,Special Hospital Team 2,36,45,44,55,80,97.56,2,2.44,82
1,SA,185,Special Hospital Team 2,84,51.85,78,48.15,162,97.01,5,2.99,167
1,SA,180,Special Hospital Team 3,49,38.58,78,61.42,127,99.22,1,0.78,128
1,SA,179,Special Hospital Team 3,56,50,56,50,112,95.73,5,4.27,117
1,SA,190,Special Hospital Team 3,95,46.34,110,53.66,205,96.24,8,3.76,213
1,SA,186,Special Hospital Team 3,90,42.65,121,57.35,211,98.14,4,1.86,215
1,SA,188,Special Hospital Team 3,70,34.31,134,65.69,204,99.51,1,0.49,205
1,SA,183,Special Hospital Team 3,24,34.78,45,65.22,69,98.57,1,1.43,70
1,SA,325,Special Hospital Team 3,88,37.29,148,62.71,236,98.74,3,1.26,239
1,SA,182,Special Hospital Team 3,84,48.55,89,51.45,173,89.64,20,10.36,193
1,SA,185,Special Hospital Team 3,90,53.25,79,46.75,169,97.13,5,2.87,174
1,SA,187,Special Hospital Team 3,47,51.09,45,48.91,92,91.09,9,8.91,101
1,SA,179,Special Hospital Team 4,63,52.94,56,47.06,119,98.35,2,1.65,121
1,SA,190,Special Hospital Team 4,29,56.86,22,43.14,51,96.23,2,3.77,53
1,SA,188,Special Hospital Team 4,38,46.91,43,53.09,81,98.78,1,1.22,82
1,SA,183,Special Hospital Team 4,27,27.55,71,72.45,98,98.99,1,1.01,99
1,SA,325,Special Hospital Team 4,50,42.37,68,57.63,118,98.33,2,1.67,120
1,SA,182,Special Hospital Team 4,72,48.98,75,51.02,147,97.35,4,2.65,151
1,SA,185,Special Hospital Team 4,61,50.83,59,49.17,120,96.77,4,3.23,124
1,SA,180,Special Hospital Team 4,39,23.49,127,76.51,166,100,0,0,166
1,SA,179,Special Hospital Team 5,80,57.55,59,42.45,139,94.56,8,5.44,147
1,SA,190,Special Hospital Team 5,123,55.16,100,44.84,223,94.09,14,5.91,237
1,SA,188,Special Hospital Team 5,3,18.75,13,81.25,16,100,0,0,16
1,SA,183,Special Hospital Team 5,33,48.53,35,51.47,68,97.14,2,2.86,70
1,SA,182,Special Hospital Team 5,113,50.67,110,49.33,223,95.3,11,4.7,234
1,SA,180,Special Hospital Team 5,126,40.78,183,59.22,309,99.04,3,0.96,312
1,SA,190,Special Hospital Team 6,41,56.94,31,43.06,72,98.63,1,1.37,73
1,SA,183,Special Hospital Team 6,24,35.82,43,64.18,67,98.53,1,1.47,68
